Date,Open,High,Low,Close,Volume,Subjectivity,Polarity
2010-04-12,10996.75,11029.769531,10992.209961,11005.969727,153960000,0.46083333333333326,0.002777777777777786
2010-04-13,11006.719727,11038.919922,10947.769531,11019.419922,183950000,0.3815830260274705,0.05169419058307948
2010-04-14,11020.700195,11125.219727,11020.629883,11123.110352,223920000,0.3953065134099617,-0.011829501915708807
2010-04-15,11122.959961,11154.549805,11096.200195,11144.570312,203720000,0.4151360544217687,0.0648469387755102
2010-04-16,11143.660156,11153.790039,10973.919922,11018.660156,373950000,0.42154797583369,0.04328909186052043
2010-04-19,11018.360352,11095.299805,10977.849609,11092.049805,214850000,0.35971220137886806,-0.03611191277857946
2010-04-20,11093.110352,11146.080078,11081.469727,11117.05957,175170000,0.3922713981924509,-0.08214380648591177
2010-04-21,11116.910156,11153.719727,11071.339844,11124.919922,188880000,0.32454933954933957,0.01195027195027195
2010-04-22,11119.780273,11149.860352,11016.400391,11134.290039,214700000,0.4385416666666667,0.005520833333333333
2010-04-23,11132.179688,11205.639648,11105.650391,11204.280273,207380000,0.252236419494484,0.07503805334450496
2010-04-26,11205.110352,11258.009766,11187.650391,11205.030273,191920000,0.25038850038850036,0.024261849261849266
2010-04-27,11203.669922,11218.860352,10973.169922,10991.990234,263400000,0.38583333333333336,-0.025000000000000022
2010-04-28,10988.870117,11078.519531,10965.379883,11045.269531,236760000,0.38325711325711315,-0.016079846079846076
2010-04-29,11045.639648,11197.320312,11041.639648,11167.320312,194310000,0.3929533429533429,-0.1300384800384801
2010-04-30,11168.230469,11197.929688,10999.69043,11008.610352,255130000,0.34614737114737126,0.0010878010878010813
2010-05-03,11009.599609,11177.669922,11009.599609,11151.830078,178080000,0.3781618844118844,0.03643779060445728
2010-05-04,11149.480469,11149.480469,10869.25,10926.769531,242100000,0.3666932482721957,0.0735978203083466
2010-05-05,10918.400391,10946.790039,10814.839844,10866.830078,218830000,0.3678571428571428,-0.0066666666666666576
2010-05-06,10868.120117,10879.759766,9869.620117,10520.320312,459890000,0.4392857142857143,0.03166987333654
2010-05-07,10519.419922,10579.120117,10241.230469,10380.429688,428730000,0.3688487188487189,0.06267696267696268
2010-05-10,10386.179688,10835.169922,10386.030273,10785.139648,313350000,0.34771023302938203,0.005227963525835868
2010-05-11,10780.0,10874.540039,10685.379883,10748.259766,223950000,0.3798864846737188,-0.0012219459027969705
2010-05-12,10742.150391,10909.080078,10742.150391,10896.910156,196630000,0.33794170945333735,-0.01889157354273634
2010-05-13,10896.610352,10920.269531,10771.69043,10782.950195,201480000,0.34237797226927663,0.02562660769182507
2010-05-14,10780.679688,10780.75,10537.25,10620.160156,256500000,0.3532738095238095,-0.02610544217687075
2010-05-17,10616.980469,10660.969727,10436.05957,10625.830078,221910000,0.47515817515817527,0.1179320679320679
2010-05-18,10625.450195,10718.860352,10482.200195,10510.950195,246370000,0.3240405575511959,0.05136701360105615
2010-05-19,10505.700195,10522.519531,10324.660156,10444.370117,266340000,0.3726004947433519,-0.032410327767470624
2010-05-20,10440.209961,10440.209961,10065.360352,10068.009766,360350000,0.3643256169118238,0.17446346756691586
2010-05-21,10063.929688,10198.530273,9918.820312,10193.389648,438220000,0.3862388362388362,0.001525876525876525
2010-05-24,10193.459961,10196.410156,10052.669922,10066.570312,211430000,0.486168582375479,-0.06524904214559388
2010-05-25,10061.429688,10061.660156,9774.480469,10043.75,316960000,0.39249999999999996,0.048958333333333326
2010-05-26,10045.110352,10179.030273,9952.679688,9974.450195,316080000,0.39436026936026936,0.008130547903275179
2010-05-27,9971.730469,10264.200195,9971.730469,10258.990234,264770000,0.42887529137529135,0.19446386946386948
2010-05-28,10258.0,10258.0,10095.900391,10136.629883,243720000,0.43952455590386635,0.02884012539184954
2010-06-01,10133.94043,10218.330078,10013.900391,10024.019531,221900000,0.3826038159371492,0.19231200897867565
2010-06-02,10025.610352,10254.219727,10025.610352,10249.540039,200850000,0.4199353786310308,0.006946797164188464
2010-06-03,10250.669922,10315.209961,10175.019531,10255.280273,176870000,0.3743493761140821,0.041437165775401075
2010-06-04,10249.610352,10249.69043,9889.879883,9931.969727,256600000,0.38542568542568534,0.017509124862066038
2010-06-07,9931.75,9982.379883,9810.299805,9816.490234,222940000,0.3506944444444445,-0.001504629629629629
2010-06-08,9812.94043,9953.660156,9757.549805,9939.980469,259680000,0.337064935064935,-0.028292688792688796
2010-06-09,9941.570312,10065.139648,9867.730469,9899.25,222680000,0.3097167325428195,0.11795125164690384
2010-06-10,9901.669922,10185.830078,9901.669922,10172.530273,221730000,0.34957983193277314,-0.04943977591036415
2010-06-11,10166.780273,10215.980469,10082.709961,10211.070312,187890000,0.3246434937611409,0.024703972498090147
2010-06-14,10211.830078,10328.669922,10186.209961,10190.889648,177920000,0.30594270228416565,0.05898180410375534
2010-06-15,10192.400391,10408.320312,10192.400391,10404.769531,203170000,0.34202127659574466,-0.04414893617021278
2010-06-16,10404.240234,10429.030273,10332.599609,10409.459961,165700000,0.45644995248653797,-0.038555854714391304
2010-06-17,10409.980469,10441.200195,10319.219727,10434.169922,181070000,0.295925925925926,0.07074074074074074
2010-06-18,10435.0,10483.44043,10424.490234,10450.639648,338010000,0.40396694214876033,-0.0732786673553719
2010-06-21,10452.459961,10594.160156,10395.549805,10442.410156,165190000,0.4439553429027113,-0.005659888357256773
2010-06-22,10441.950195,10493.570312,10283.400391,10293.519531,175750000,0.4033146591970122,0.06588468720821662
2010-06-23,10293.299805,10368.040039,10227.240234,10298.44043,195100000,0.3143120393120394,0.004248566748566749
2010-06-24,10297.080078,10298.05957,10128.849609,10152.799805,244440000,0.26854838709677414,0.04677419354838711
2010-06-25,10153.480469,10202.910156,10081.080078,10143.80957,434500000,0.4501022126022127,0.005856180856180849
2010-06-28,10143.049805,10201.929688,10101.410156,10138.519531,164100000,0.3072262305595639,0.011443001443001448
2010-06-29,10135.719727,10135.799805,9811.919922,9870.299805,290500000,0.42601010101010095,-0.003526334776334778
2010-06-30,9868.339844,9908.919922,9753.839844,9774.019531,235090000,0.3974747474747475,0.02736742424242424
2010-07-01,9773.269531,9795.480469,9621.889648,9732.530273,262820000,0.33541627454670925,0.10715266014179056
2010-07-02,9732.530273,9770.870117,9614.320312,9686.480469,199570000,0.3477727272727273,0.06813636363636363
2010-07-06,9686.480469,9858.129883,9659.009766,9743.620117,261020000,0.3309211159211159,0.0353054353054353
2010-07-07,9743.620117,10026.599609,9736.700195,10018.280273,219560000,0.323095823095823,0.07276529776529776
2010-07-08,10019.259766,10139.860352,10019.259766,10138.990234,192210000,0.25337752525252527,0.02056186868686869
2010-07-09,10138.990234,10201.769531,10118.410156,10198.030273,134810000,0.4115715983363042,-0.11000074272133095
2010-07-12,10199.240234,10220.280273,10146.490234,10216.269531,131490000,0.38798701298701294,-0.040627705627705624
2010-07-13,10217.549805,10407.820312,10217.549805,10363.019531,179040000,0.29031531531531535,0.04490171990171992
2010-07-14,10370.959961,10400.099609,10303.0,10366.719727,208530000,0.32899603174603176,-0.0011201298701298708
2010-07-15,10367.099609,10379.740234,10240.480469,10359.30957,210000000,0.33106116106116096,0.02274753024753025
2010-07-16,10356.200195,10356.200195,10079.580078,10097.900391,335060000,0.36730148639239557,0.061888414615687344
2010-07-19,10098.120117,10187.280273,10073.679688,10154.429688,176970000,0.3851632395382395,0.06560786435786436
2010-07-20,10151.480469,10236.400391,10007.759766,10229.959961,194410000,0.35853174603174603,0.026587301587301583
2010-07-21,10226.019531,10265.540039,10065.5,10120.530273,203900000,0.33352848701685905,0.010341789992952783
2010-07-22,10121.80957,10363.240234,10121.80957,10322.299805,202220000,0.4641774891774892,0.11734848484848485
2010-07-23,10321.160156,10441.950195,10287.480469,10424.620117,200000000,0.4455218205218205,0.055229905229905236
2010-07-26,10424.169922,10526.790039,10414.400391,10525.429688,178820000,0.3439189189189188,0.04039721539721541
2010-07-27,10525.280273,10578.330078,10494.860352,10537.69043,180550000,0.3285846267553585,-0.00455469327420547
2010-07-28,10537.009766,10548.519531,10463.219727,10497.879883,162070000,0.36648484848484847,-0.0655757575757576
2010-07-29,10498.94043,10584.990234,10387.389648,10467.160156,202110000,0.3132756132756133,0.023116670910788555
2010-07-30,10465.19043,10507.19043,10347.5,10465.94043,208160000,0.4856854256854257,-0.08302849927849927
2010-08-02,10468.820312,10692.200195,10468.589844,10674.379883,167640000,0.3560224089635855,0.029395849248790417
2010-08-03,10673.919922,10676.950195,10600.959961,10636.379883,164880000,0.32600288600288607,-0.03019119769119769
2010-08-04,10630.200195,10702.990234,10627.530273,10680.429688,173360000,0.427469696969697,0.019146464646464658
2010-08-05,10679.669922,10679.75,10612.849609,10674.980469,139610000,0.3532016594516595,0.04171176046176046
2010-08-06,10668.549805,10668.700195,10515.370117,10653.55957,154870000,0.32111436950146627,0.034506353861192565
2010-08-09,10654.620117,10719.94043,10649.400391,10698.75,166330000,0.35780423280423285,-0.03578042328042328
2010-08-10,10696.629883,10700.709961,10551.620117,10644.25,203490000,0.35855263157894735,0.01864035087719298
2010-08-11,10631.820312,10631.900391,10367.330078,10378.830078,219330000,0.34067296340023606,0.15720188902007085
2010-08-12,10361.580078,10361.650391,10268.709961,10319.950195,221030000,0.4315361952861953,-0.005210437710437717
2010-08-13,10320.330078,10354.919922,10285.44043,10303.150391,151620000,0.4147952741702742,0.014812023294166147
2010-08-16,10303.070312,10333.120117,10209.530273,10302.009766,146040000,0.34880952380952385,0.041428571428571426
2010-08-17,10297.629883,10480.44043,10297.469727,10405.849609,191340000,0.4501082251082251,0.09841269841269842
2010-08-18,10398.589844,10472.299805,10330.019531,10415.540039,168560000,0.3935064935064935,0.051370851370851366
2010-08-19,10411.150391,10411.150391,10216.19043,10271.209961,227740000,0.37537411148522254,-0.0031799476243920687
2010-08-20,10270.980469,10270.980469,10147.240234,10213.620117,251150000,0.2797483766233766,0.026603084415584413
2010-08-23,10215.509766,10304.700195,10170.290039,10174.410156,173000000,0.2066666666666667,-0.02719512195121952
2010-08-24,10173.049805,10173.049805,9991.179688,10040.450195,223680000,0.3598669623059867,-0.10510901699926092
2010-08-25,10040.150391,10097.400391,9937.980469,10060.05957,183890000,0.36637150728059814,-0.07122851895579167
2010-08-26,10059.900391,10104.709961,9968.099609,9985.80957,176330000,0.3704102715466352,0.006434474616292793
2010-08-27,9982.179688,10159.879883,9936.620117,10150.650391,207760000,0.30813021519543254,0.0064064558629776044
2010-08-30,10145.580078,10150.570312,10007.679688,10009.730469,150480000,0.42974747474747477,0.029368686868686877
2010-08-31,10006.419922,10073.379883,9941.839844,10014.719727,255420000,0.36653605015673985,0.005564263322884017
2010-09-01,10016.009766,10279.080078,10016.009766,10269.469727,205710000,0.3843434343434343,0.16502525252525255
2010-09-02,10270.080078,10320.370117,10253.959961,10320.099609,149930000,0.27049549549549545,0.08468468468468467
2010-09-03,10321.919922,10451.150391,10321.839844,10447.929688,168600000,0.3165088383838384,-0.05542929292929292
2010-09-07,10446.799805,10446.799805,10332.400391,10340.69043,149040000,0.3587566137566138,-0.013095238095238094
2010-09-08,10338.490234,10426.700195,10335.69043,10387.009766,166760000,0.3917989417989418,0.02328042328042328
2010-09-09,10388.139648,10476.620117,10386.629883,10415.240234,163590000,0.390070707070707,-0.007101010101010104
2010-09-10,10415.009766,10471.280273,10403.169922,10462.769531,140320000,0.35265476190476186,0.09632142857142859
2010-09-13,10458.599609,10567.589844,10458.599609,10544.129883,190720000,0.2708379715522572,0.0003432282003710604
2010-09-14,10544.730469,10588.320312,10499.700195,10526.490234,192410000,0.38783444198078354,0.06135439763488544
2010-09-15,10526.419922,10587.799805,10480.780273,10572.730469,167420000,0.28095238095238095,0.06388888888888891
2010-09-16,10571.75,10603.69043,10522.480469,10594.830078,170300000,0.425,-0.013333333333333327
2010-09-17,10595.549805,10650.160156,10567.360352,10607.849609,367230000,0.3693693693693695,0.11081081081081083
2010-09-20,10608.080078,10774.129883,10608.080078,10753.620117,157120000,0.2442577030812325,0.09747899159663864
2010-09-21,10753.389648,10833.389648,10717.740234,10761.030273,186740000,0.5009313725490196,0.10936274509803924
2010-09-22,10761.110352,10805.379883,10708.400391,10739.30957,168590000,0.3172268907563025,0.05546218487394958
2010-09-23,10738.480469,10761.94043,10640.919922,10662.419922,156830000,0.408071314650262,0.023265550239234448
2010-09-24,10664.389648,10865.780273,10664.30957,10860.259766,179270000,0.40531788472964947,0.014601901366607252
2010-09-27,10860.030273,10873.200195,10809.620117,10812.040039,143910000,0.3017800182273866,0.006737012987012996
2010-09-28,10809.169922,10886.209961,10728.639648,10858.139648,167110000,0.309988038277512,0.05073763955342905
2010-09-29,10857.980469,10869.259766,10798.879883,10835.280273,158830000,0.3602513227513227,0.06140271765271763
2010-09-30,10836.040039,10948.879883,10745.44043,10788.049805,214540000,0.340462962962963,0.022908249158249152
2010-10-01,10789.719727,10866.540039,10780.639648,10829.679688,161890000,0.382020757020757,-0.0279900654900655
2010-10-04,10828.849609,10853.709961,10711.120117,10751.269531,160370000,0.3857407407407408,-0.014259259259259277
2010-10-05,10752.780273,10965.610352,10752.629883,10944.719727,216240000,0.3019246519246519,0.028910728910728913
2010-10-06,10936.790039,10974.160156,10918.570312,10967.650391,163440000,0.3345867768595041,0.08578512396694214
2010-10-07,10968.410156,10998.530273,10892.759766,10948.580078,141920000,0.309469696969697,0.05681818181818183
2010-10-08,10948.5,11032.169922,10929.280273,11006.480469,152280000,0.3581521382657746,0.0006473009313918396
2010-10-11,11006.929688,11030.5,10977.900391,11010.339844,114830000,0.2750440917107584,0.022883597883597884
2010-10-12,11010.790039,11053.209961,10913.839844,11020.400391,155150000,0.3270325203252032,0.01951219512195121
2010-10-13,11022.820312,11155.230469,11022.070312,11096.080078,224920000,0.29534493284493285,-0.004628357753357759
2010-10-14,11096.990234,11112.200195,11023.540039,11094.570312,196170000,0.39375146817007284,0.01725980737608646
2010-10-15,11096.009766,11141.19043,11010.679688,11062.780273,319210000,0.3395493395493395,0.12643745143745141
2010-10-18,11062.629883,11159.049805,11054.759766,11143.69043,190290000,0.36355820105820114,0.035720298220298215
2010-10-19,11139.599609,11139.599609,10917.620117,10978.620117,247640000,0.38138888888888883,0.04395833333333334
2010-10-20,10974.519531,11152.879883,10970.889648,11107.969727,220140000,0.4143415284924718,0.024223365732799713
2010-10-21,11105.240234,11213.540039,11066.19043,11146.570312,178060000,0.3964772727272727,0.14056818181818181
2010-10-22,11146.410156,11159.049805,11109.25,11132.55957,104570000,0.3946413946413947,0.06248829998829998
2010-10-25,11133.400391,11247.599609,11132.339844,11164.049805,168110000,0.3321969696969696,-0.00014204545454544852
2010-10-26,11163.139648,11184.820312,11087.0,11169.459961,159040000,0.3591097308488613,0.059109730848861286
2010-10-27,11168.400391,11168.400391,11020.820312,11126.280273,167080000,0.39305836139169475,-0.0243294051627385
2010-10-28,11127.339844,11179.339844,11052.599609,11113.950195,156250000,0.21038799650641754,-0.051360313662945245
2010-10-29,11120.450195,11131.009766,11075.799805,11118.490234,189650000,0.3825827721661055,-0.0555415263748597
2010-11-01,11120.299805,11244.269531,11062.330078,11124.620117,150130000,0.40488315103699724,0.09917368955830493
2010-11-02,11125.219727,11219.519531,11125.219727,11188.719727,150390000,0.41384885439763497,0.021055062823355494
2010-11-03,11184.879883,11226.639648,11097.370117,11215.129883,177580000,0.30479055258467025,-0.0439059714795009
2010-11-04,11216.650391,11440.370117,11216.650391,11434.839844,234680000,0.40208333333333324,-0.0074121900826446315
2010-11-05,11435.219727,11451.530273,11393.519531,11444.080078,211670000,0.4500296195033037,-0.012928343586238318
2010-11-08,11439.540039,11439.610352,11362.530273,11406.839844,143990000,0.30773268398268394,-0.01990800865800866
2010-11-09,11403.589844,11421.139648,11303.19043,11346.75,161910000,0.31395952884324974,0.05892429276150206
2010-11-10,11342.80957,11366.160156,11255.019531,11357.040039,164170000,0.42369457284711515,0.041453273656663486
2010-11-11,11326.69043,11326.769531,11231.219727,11283.099609,296660000,0.3574104683195593,-0.00011019283746556209
2010-11-12,11281.280273,11283.700195,11143.839844,11192.580078,217650000,0.25343055555555555,-0.02020138888888889
2010-11-15,11194.019531,11280.900391,11189.099609,11201.969727,155660000,0.30038811762949696,0.025723988655023122
2010-11-16,11194.700195,11194.700195,10978.929688,11023.5,254570000,0.3783876925543592,0.010706546539879867
2010-11-17,11017.830078,11042.160156,10990.80957,11007.879883,160250000,0.2966567852437418,-0.004553689064558635
2010-11-18,11010.490234,11199.69043,11010.339844,11181.230469,171770000,0.2875252525252525,-0.014242424242424254
2010-11-19,11180.769531,11206.169922,11119.240234,11203.549805,219400000,0.39500278761642404,0.04602518693427784
2010-11-22,11201.660156,11206.049805,11054.530273,11178.580078,152850000,0.37291874791874796,-0.04983072483072481
2010-11-23,11177.599609,11180.169922,10992.169922,11036.370117,192820000,0.35625960061443934,0.011482334869431647
2010-11-24,11037.349609,11195.990234,11037.349609,11187.280273,138280000,0.41613261466202645,0.03523505361740654
2010-11-26,11183.5,11183.5,11067.169922,11091.870117,68400000,0.4375438773113192,0.007401003389375499
2010-11-29,11083.75,11083.820312,10929.280273,11052.490234,151530000,0.34259259259259256,0.024242424242424235
2010-11-30,11049.719727,11062.629883,10942.980469,11006.019531,233770000,0.3860164141414142,-0.01591729797979798
2010-12-01,11007.230469,11276.099609,11007.230469,11255.780273,202520000,0.4284966062743841,-0.002538613649724764
2010-12-02,11255.929688,11373.799805,11255.849609,11362.410156,212090000,0.36288618788618787,0.05229585229585231
2010-12-03,11361.879883,11388.870117,11318.820312,11382.089844,149440000,0.28788346788346786,0.035858780858780845
2010-12-06,11381.330078,11392.080078,11350.269531,11362.19043,122240000,0.3472514619883041,0.03454678362573099
2010-12-07,11363.849609,11450.889648,11354.089844,11359.160156,175720000,0.29888766080255447,0.01987396763992509
2010-12-08,11354.450195,11389.089844,11327.490234,11372.480469,152510000,0.3805555555555556,0.04735863095238094
2010-12-09,11370.44043,11413.349609,11331.5,11370.05957,167970000,0.339669012904307,0.030174215762451054
2010-12-10,11370.05957,11413.69043,11357.719727,11410.320312,151820000,0.4044117647058823,-0.1426470588235294
2010-12-13,11406.160156,11480.030273,11405.330078,11428.55957,151190000,0.36912089646464646,0.06273279671717172
2010-12-14,11429.240234,11514.080078,11428.94043,11476.540039,149860000,0.22642309797482213,0.05908593322386426
2010-12-15,11475.639648,11519.040039,11445.669922,11457.469727,189670000,0.33032114943879654,0.044449423125893714
2010-12-16,11457.929688,11514.839844,11421.299805,11499.25,163040000,0.3210975609756097,-0.06611788617886177
2010-12-17,11499.019531,11503.179688,11451.0,11491.910156,358300000,0.2793900543900544,-0.018939393939393954
2010-12-20,11491.299805,11517.070312,11442.679688,11478.129883,125360000,0.34964387464387464,-0.04077101139601139
2010-12-21,11478.360352,11549.120117,11478.290039,11533.160156,119420000,0.31819498069498064,0.005047458172458174
2010-12-22,11532.169922,11566.990234,11528.080078,11559.490234,122040000,0.3590989257655923,-0.05830828122494788
2010-12-23,11559.110352,11580.839844,11542.620117,11573.490234,100840000,0.39544492544492554,0.036986531986532
2010-12-27,11572.80957,11573.19043,11518.44043,11555.030273,76820000,0.36913299663299665,0.09033249158249158
2010-12-28,11554.799805,11591.129883,11541.139648,11575.540039,114100000,0.3191011850102759,0.0006089028816301498
2010-12-29,11572.740234,11625.0,11572.660156,11585.379883,77800000,0.352066344508205,0.08148092217859661
2010-12-30,11585.379883,11594.379883,11551.929688,11569.709961,76820000,0.4017272023369585,0.11558881497905889
2010-12-31,11569.330078,11597.410156,11530.320312,11577.509766,93330000,0.41444618599791005,0.08304784296163609
2011-01-03,11577.429688,11711.469727,11577.349609,11670.75,203420000,0.4167231134878194,0.0804025549613785
2011-01-04,11670.900391,11698.219727,11635.740234,11691.179688,178630000,0.35001352813852815,0.09245941558441556
2011-01-05,11688.610352,11742.679688,11652.889648,11722.889648,169990000,0.38730746377805203,0.07297237076648842
2011-01-06,11716.929688,11736.740234,11667.459961,11697.30957,193080000,0.4146735209235209,-0.011461038961038967
2011-01-07,11696.860352,11726.94043,11599.679688,11674.759766,188720000,0.37583126093764385,0.12937045224279267
2011-01-10,11672.339844,11677.330078,11573.870117,11637.450195,150340000,0.42057581307581304,0.057958152958152924
2011-01-11,11638.509766,11704.120117,11635.480469,11671.879883,157440000,0.3949060150375939,0.06777568922305764
2011-01-12,11673.620117,11782.230469,11673.620117,11755.44043,144960000,0.2668703160638644,-0.02363962202671881
2011-01-13,11753.700195,11757.25,11700.530273,11731.900391,161660000,0.40409932659932674,0.020016835016835013
2011-01-14,11732.129883,11794.150391,11698.830078,11787.379883,200770000,0.264922480620155,0.03633720930232558
2011-01-18,11783.820312,11858.780273,11777.990234,11837.929688,203390000,0.33033273915626854,0.036779560308972066
2011-01-19,11834.209961,11861.240234,11798.459961,11825.290039,166250000,0.40963541666666664,0.10208333333333333
2011-01-20,11823.700195,11845.160156,11744.769531,11822.799805,180800000,0.4701311433664374,-0.006280451574569221
2011-01-21,11822.950195,11905.480469,11822.799805,11871.839844,249480000,0.3368055555555556,-0.09728986291486294
2011-01-24,11873.429688,11982.94043,11867.980469,11980.519531,184000000,0.36338383838383836,0.025091827364554647
2011-01-25,11980.519531,11985.969727,11898.740234,11977.19043,191950000,0.34876262626262633,-0.038409090909090914
2011-01-26,11978.849609,12020.519531,11961.830078,11985.44043,168320000,0.39300964187327825,0.044214876033057855
2011-01-27,11985.360352,12019.530273,11971.929688,11989.830078,167770000,0.41773504273504275,0.11539109039109038
2011-01-28,11990.360352,12012.419922,11803.040039,11823.700195,214170000,0.4534844495781997,0.02244721424408924
2011-01-31,11824.389648,11891.929688,11817.879883,11891.929688,206580000,0.393524531024531,0.0683261183261183
2011-02-01,11892.5,12050.75,11892.5,12040.160156,180890000,0.3791105499438833,0.0703843995510662
2011-02-02,12038.269531,12057.910156,12018.509766,12041.969727,143440000,0.44588360357591117,0.1235894447432909
2011-02-03,12040.679688,12080.540039,11981.049805,12062.259766,143710000,0.5878637566137567,-0.041732804232804246
2011-02-04,12061.730469,12092.419922,12025.780273,12092.150391,121780000,0.383943722943723,-0.01911688311688312
2011-02-07,12092.379883,12188.759766,12092.299805,12161.629883,132960000,0.37742857142857145,-0.2012380952380952
2011-02-08,12152.700195,12238.790039,12150.049805,12233.150391,126650000,0.331284038542103,0.04055823209049015
2011-02-09,12229.290039,12254.230469,12188.19043,12239.889648,162910000,0.30619235836627146,0.010046113306982874
2011-02-10,12239.660156,12239.660156,12156.94043,12229.290039,274440000,0.4502463661000246,0.056183789110618367
2011-02-11,12227.780273,12285.94043,12180.480469,12273.259766,184290000,0.32201423097974824,-0.00902846195949645
2011-02-14,12266.830078,12276.209961,12235.910156,12268.19043,146350000,0.43623737373737376,0.16084054834054834
2011-02-15,12266.75,12267.660156,12193.269531,12226.639648,142580000,0.3108484848484849,-0.0787121212121212
2011-02-16,12219.790039,12303.160156,12219.790039,12288.169922,146270000,0.35734064785788927,-0.009952978056426335
2011-02-17,12287.719727,12331.30957,12253.240234,12318.139648,130860000,0.414557207498384,-0.02843573093573093
2011-02-18,12318.669922,12391.290039,12303.230469,12391.25,230040000,0.3824652777777778,-0.02960069444444444
2011-02-22,12389.740234,12389.820312,12176.30957,12212.790039,201860000,0.4467335694608423,0.05008854781582055
2011-02-23,12211.80957,12221.120117,12063.429688,12105.780273,213490000,0.4071428571428572,-0.0782608695652174
2011-02-24,12104.55957,12129.620117,11983.169922,12068.5,190860000,0.3717509920634921,0.028565228174603174
2011-02-25,12060.929688,12151.030273,12060.929688,12130.450195,147540000,0.4080695150260368,0.04760779377627203
2011-02-28,12130.450195,12235.040039,12130.150391,12226.339844,199560000,0.3986137692716641,0.08859217171717172
2011-03-01,12226.490234,12261.379883,12054.990234,12058.019531,183240000,0.34429602143887855,0.038789940218511634
2011-03-02,12057.339844,12115.120117,12018.629883,12066.799805,147270000,0.40809178743961355,-0.04317632850241544
2011-03-03,12068.009766,12283.099609,12068.009766,12258.200195,157840000,0.2691804746977161,0.041959247648902825
2011-03-04,12258.879883,12271.370117,12079.509766,12169.879883,166700000,0.3915847362514029,0.005048260381593718
2011-03-07,12171.089844,12243.44043,12041.599609,12090.030273,176200000,0.47158385093167704,0.042339544513457554
2011-03-08,12085.870117,12251.200195,12072.209961,12214.379883,158610000,0.33605415052783477,0.011379775195564672
2011-03-09,12211.160156,12257.820312,12156.599609,12213.089844,128360000,0.402114448051948,0.07094832251082249
2011-03-10,12211.429688,12211.429688,11974.389648,11984.610352,180660000,0.5472222222222223,0.16840277777777776
2011-03-11,11976.959961,12087.009766,11936.320312,12044.400391,143670000,0.5464069880736548,0.15382272048938717
2011-03-14,12042.129883,12042.129883,11897.30957,11993.160156,163000000,0.3687689393939394,0.11116477272727272
2011-03-15,11988.69043,11988.69043,11696.25,11855.419922,221930000,0.3613082039911308,0.05550628233555063
2011-03-16,11854.200195,11856.700195,11555.480469,11613.299805,254070000,0.4146004866593102,0.05865730130436013
2011-03-17,11614.889648,11800.540039,11614.820312,11774.589844,182260000,0.3557692307692308,-0.04097985347985349
2011-03-18,11777.230469,11927.089844,11777.230469,11858.519531,355050000,0.35919540229885055,0.05775862068965518
2011-03-21,11860.110352,12078.299805,11860.110352,12036.530273,143390000,0.3474979524979525,0.007979115479115484
2011-03-22,12036.370117,12050.980469,12002.849609,12018.629883,115660000,0.48124613481756345,-0.00889146567717996
2011-03-23,12018.400391,12116.139648,11972.610352,12086.019531,133940000,0.3322474747474747,0.05297979797979798
2011-03-24,12087.540039,12191.179688,12087.540039,12170.55957,131610000,0.386129588568613,0.028467602857846754
2011-03-25,12170.709961,12259.790039,12170.709961,12220.589844,129790000,0.41900584795321644,0.01476608187134503
2011-03-28,12221.19043,12272.919922,12197.879883,12197.879883,123070000,0.335958853238265,-0.08941250742721331
2011-03-29,12194.480469,12285.410156,12173.509766,12279.009766,129030000,0.338952380952381,0.028928571428571425
2011-03-30,12280.070312,12383.459961,12280.070312,12350.610352,140340000,0.4195951107715814,0.067825311942959
2011-03-31,12350.759766,12381.679688,12319.009766,12319.730469,186140000,0.3815689149560117,0.11981526454056694
2011-04-01,12321.019531,12419.709961,12321.019531,12376.719727,147600000,0.3865833333333334,0.12966666666666668
2011-04-04,12374.599609,12407.410156,12369.150391,12400.030273,114660000,0.2617975117975118,0.007010257010257004
2011-04-05,12402.080078,12438.139648,12353.339844,12393.900391,142340000,0.30412512218963833,0.06117302052785925
2011-04-06,12386.660156,12450.929688,12386.660156,12426.75,182350000,0.35268308080808086,-0.06593118686868686
2011-04-07,12426.450195,12440.55957,12328.360352,12409.490234,158590000,0.33276978276978275,0.012178737178737173
2011-04-08,12409.870117,12450.360352,12320.719727,12380.049805,122820000,0.3508572908572909,0.07006345506345507
2011-04-11,12380.429688,12444.0,12352.879883,12381.110352,109950000,0.2413059163059163,-0.0012987012987013017
2011-04-12,12381.19043,12381.19043,12233.0,12263.580078,137260000,0.4771385732323232,-0.0751533189033189
2011-04-13,12263.650391,12335.099609,12224.450195,12270.990234,118950000,0.3364861016176806,0.00454545454545455
2011-04-14,12270.240234,12305.580078,12163.860352,12285.150391,140670000,0.369333646151828,0.00871734326279781
2011-04-15,12285.450195,12369.269531,12272.580078,12341.830078,234710000,0.3851851851851852,-0.049999999999999996
2011-04-18,12339.709961,12339.790039,12093.889648,12201.589844,190220000,0.357511655011655,0.054099650349650336
2011-04-19,12201.44043,12275.339844,12200.299805,12266.75,149870000,0.31812354312354313,-0.039627039627039624
2011-04-20,12266.75,12475.530273,12263.580078,12453.540039,203900000,0.3210656990068755,0.06190794499618029
2011-04-21,12453.620117,12506.05957,12447.55957,12505.990234,166630000,0.325545634920635,0.02043650793650794
2011-04-25,12505.990234,12506.219727,12446.049805,12479.879883,128660000,0.38284313725490193,0.051981209150326786
